Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.002,
Horizontal Delay,0,
Sample Interval,2e-05,
Record Length,1000,
Gating,0.1% to 100.0%,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,0.5
Vertical Position,-2.04,-0.42
,,
,,
,,
Label,,
TIME,CH1,CH2
4.040e-03,7.33281,0.630938
4.060e-03,7.59969,0.629297
4.080e-03,7.85813,0.636406
4.100e-03,8.10844,0.636719
4.120e-03,8.30562,0.638125
4.140e-03,8.57281,0.635859
4.160e-03,8.77437,0.640234
4.180e-03,8.97031,0.63875
4.200e-03,9.13844,0.638516
4.220e-03,9.27031,0.644141
4.240e-03,9.42281,0.645469
4.260e-03,9.54312,0.644609
4.280e-03,9.65531,0.648438
4.300e-03,9.75656,0.648828
4.320e-03,9.79781,0.648359
4.340e-03,9.885,0.647422
4.360e-03,9.91313,0.648828
4.380e-03,9.90813,0.652656
4.400e-03,9.90312,0.652734
4.420e-03,9.87594,0.658672
4.440e-03,9.83781,0.656328
4.460e-03,9.77812,0.659141
4.480e-03,9.67438,0.659922
4.500e-03,9.55375,0.657266
4.520e-03,9.45344,0.659219
4.540e-03,9.29,0.663203
4.560e-03,9.17375,0.670234
4.580e-03,9.00656,0.665781
4.600e-03,8.81156,0.666797
4.620e-03,8.60656,0.672031
4.640e-03,8.39438,0.668359
4.660e-03,8.14531,0.670234
4.680e-03,7.90344,0.674453
4.700e-03,7.64563,0.667578
4.720e-03,7.37312,0.671719
4.740e-03,7.09219,0.671719
4.760e-03,6.80906,0.667969
4.780e-03,6.50375,0.674063
4.800e-03,6.22438,0.667031
4.820e-03,5.89813,0.668906
4.840e-03,5.56844,0.668359
4.860e-03,5.25375,0.670078
4.880e-03,4.95219,0.666562
4.900e-03,4.64219,0.670469
4.920e-03,4.32125,0.669687
4.940e-03,4.04281,0.669531
4.960e-03,3.78906,0.665156
4.980e-03,3.49812,0.674687
5.000e-03,3.19531,0.668516
5.020e-03,2.90719,0.666719
5.040e-03,2.63281,0.659922
5.060e-03,2.33375,0.660547
5.080e-03,2.06562,0.663203
5.100e-03,1.83219,0.660469
5.120e-03,1.6025,0.654609
5.140e-03,1.38906,0.654922
5.160e-03,1.17375,0.656719
5.180e-03,0.97375,0.651797
5.200e-03,0.794375,0.623594
5.220e-03,0.626875,0.533594
5.240e-03,0.481562,0.413438
5.260e-03,0.35375,0.295703
5.280e-03,0.240937,0.207656
5.300e-03,0.160938,0.138516
5.320e-03,0.0940625,0.0713281
5.340e-03,0.0409375,0.0294531
5.360e-03,0.0103125,-0.0025
5.380e-03,-0.0175,-0.005625
5.400e-03,0.0015625,-0.00226563
5.420e-03,0.0353125,0.0198437
5.440e-03,0.075625,0.0669531
5.460e-03,0.136563,0.125625
5.480e-03,0.23625,0.198437
5.500e-03,0.31375,0.279531
5.520e-03,0.443125,0.381875
5.540e-03,0.600312,0.501484
5.560e-03,0.766875,0.607109
5.580e-03,0.947188,0.651797
5.600e-03,1.13531,0.640391
5.620e-03,1.34563,0.637109
5.640e-03,1.56188,0.634609
5.660e-03,1.78906,0.631328
5.680e-03,2.03094,0.630469
5.700e-03,2.28719,0.623359
5.720e-03,2.56875,0.629453
5.740e-03,2.83062,0.632344
5.760e-03,3.12719,0.627812
5.780e-03,3.43438,0.630703
5.800e-03,3.72469,0.626328
5.820e-03,4.00781,0.627734
5.840e-03,4.26625,0.624609
5.860e-03,4.57625,0.623281
5.880e-03,4.88469,0.624453
5.900e-03,5.19562,0.625781
5.920e-03,5.52187,0.625469
5.940e-03,5.85125,0.624922
5.960e-03,6.15188,0.625078
5.980e-03,6.44969,0.624922
6.000e-03,6.72312,0.624453
6.020e-03,7.01063,0.627578
6.040e-03,7.30312,0.623906
6.060e-03,7.60313,0.628984
6.080e-03,7.84875,0.63125
6.100e-03,8.08438,0.629297
6.120e-03,8.34031,0.635547
6.140e-03,8.55156,0.631719
6.160e-03,8.78844,0.637109
6.180e-03,8.9725,0.638984
6.200e-03,9.13875,0.640703
6.220e-03,9.28656,0.641563
6.240e-03,9.42625,0.646484
6.260e-03,9.53125,0.644141
6.280e-03,9.65062,0.645859
6.300e-03,9.74469,0.643906
6.320e-03,9.8175,0.649766
6.340e-03,9.88656,0.64875
6.360e-03,9.90719,0.647656
6.380e-03,9.91781,0.659922
6.400e-03,9.92375,0.653125
6.420e-03,9.87656,0.655781
6.440e-03,9.83594,0.655
6.460e-03,9.76781,0.66
6.480e-03,9.67438,0.662188
6.500e-03,9.57031,0.660547
6.520e-03,9.43969,0.663438
6.540e-03,9.31406,0.664453
6.560e-03,9.17344,0.663438
6.580e-03,9.01625,0.664375
6.600e-03,8.80687,0.667422
6.620e-03,8.62094,0.667266
6.640e-03,8.38281,0.669531
6.660e-03,8.15094,0.671406
6.680e-03,7.88625,0.672422
6.700e-03,7.62594,0.671719
6.720e-03,7.3775,0.669141
6.740e-03,7.08719,0.669531
6.760e-03,6.79594,0.677656
6.780e-03,6.50719,0.668828
6.800e-03,6.23531,0.673828
6.820e-03,5.89531,0.667188
6.840e-03,5.58125,0.672969
6.860e-03,5.27438,0.673594
6.880e-03,4.94937,0.674531
6.900e-03,4.63531,0.666016
6.920e-03,4.33719,0.668984
6.940e-03,4.06,0.665547
6.960e-03,3.79031,0.669141
6.980e-03,3.485,0.672813
7.000e-03,3.17906,0.660469
7.020e-03,2.90437,0.661875
7.040e-03,2.62656,0.662891
7.060e-03,2.37094,0.662422
7.080e-03,2.08469,0.661953
7.100e-03,1.83,0.659062
7.120e-03,1.59281,0.657891
7.140e-03,1.38406,0.662578
7.160e-03,1.19625,0.655703
7.180e-03,0.967812,0.653906
7.200e-03,0.802812,0.621953
7.220e-03,0.615,0.532188
7.240e-03,0.47375,0.407109
7.260e-03,0.349375,0.300625
7.280e-03,0.232187,0.206094
7.300e-03,0.16125,0.133281
7.320e-03,0.105,0.07
7.340e-03,0.0378125,0.0275
7.360e-03,-0.005625,-0.00179688
7.380e-03,-0.005,-0.008125
7.400e-03,-0.00875,-0.00367188
7.420e-03,0.025625,0.0217187
7.440e-03,0.085625,0.0680469
7.460e-03,0.145938,0.128359
7.480e-03,0.235937,0.198281
7.500e-03,0.335938,0.278984
7.520e-03,0.44875,0.383906
7.540e-03,0.599687,0.502969
7.560e-03,0.76,0.608437
7.580e-03,0.928437,0.643281
7.600e-03,1.14094,0.636406
7.620e-03,1.35469,0.634375
7.640e-03,1.54625,0.634375
7.660e-03,1.76719,0.633984
7.680e-03,2.02937,0.631406
7.700e-03,2.29969,0.629297
7.720e-03,2.56719,0.626797
7.740e-03,2.86,0.624453
7.760e-03,3.14406,0.625703
7.780e-03,3.41625,0.629609
7.800e-03,3.73937,0.625781
7.820e-03,4,0.623203
7.840e-03,4.27156,0.621094
7.860e-03,4.59094,0.617656
7.880e-03,4.8925,0.624141
7.900e-03,5.215,0.627812
7.920e-03,5.52375,0.624922
7.940e-03,5.82906,0.624297
7.960e-03,6.155,0.626406
7.980e-03,6.45219,0.623047
8.000e-03,6.72781,0.623984
8.020e-03,7.02,0.628516
8.040e-03,7.31125,0.630078
8.060e-03,7.58688,0.627656
8.080e-03,7.85313,0.631563
8.100e-03,8.10688,0.632891
8.120e-03,8.32969,0.633281
8.140e-03,8.57531,0.634297
8.160e-03,8.76469,0.637969
8.180e-03,8.95781,0.638203
8.200e-03,9.1425,0.642266
8.220e-03,9.28781,0.64625
8.240e-03,9.42906,0.638594
8.260e-03,9.53594,0.644922
8.280e-03,9.65406,0.646406
8.300e-03,9.73969,0.646953
8.320e-03,9.82406,0.647813
8.340e-03,9.8725,0.649687
8.360e-03,9.90219,0.654453
8.380e-03,9.91719,0.656016
8.400e-03,9.91437,0.653047
8.420e-03,9.88344,0.652813
8.440e-03,9.82969,0.653984
8.460e-03,9.76031,0.656563
8.480e-03,9.68688,0.658516
8.500e-03,9.57344,0.666172
8.520e-03,9.43719,0.659687
8.540e-03,9.30687,0.66375
8.560e-03,9.17406,0.660703
8.580e-03,9.01187,0.665859
8.600e-03,8.82625,0.668672
8.620e-03,8.62344,0.671562
8.640e-03,8.39813,0.665781
8.660e-03,8.14531,0.671562
8.680e-03,7.90031,0.674141
8.700e-03,7.64469,0.666172
8.720e-03,7.37844,0.668125
8.740e-03,7.08969,0.673672
8.760e-03,6.79312,0.669453
8.780e-03,6.50188,0.667891
8.800e-03,6.2025,0.672969
8.820e-03,5.89656,0.672813
8.840e-03,5.58469,0.671328
8.860e-03,5.255,0.669766
8.880e-03,4.94969,0.672734
8.900e-03,4.65344,0.668047
8.920e-03,4.31281,0.673281
8.940e-03,4.05375,0.671953
8.960e-03,3.80375,0.667422
8.980e-03,3.51187,0.667969
9.000e-03,3.18906,0.670625
9.020e-03,2.90719,0.665547
9.040e-03,2.6225,0.663125
9.060e-03,2.34969,0.663984
9.080e-03,2.07125,0.66375
9.100e-03,1.82969,0.662266
9.120e-03,1.59281,0.661719
9.140e-03,1.38281,0.658984
9.160e-03,1.17062,0.652656
9.180e-03,0.97875,0.650703
9.200e-03,0.80375,0.629375
9.220e-03,0.634375,0.528359
9.240e-03,0.471875,0.407422
9.260e-03,0.355,0.301016
9.280e-03,0.248125,0.208281
9.300e-03,0.155625,0.139609
9.320e-03,0.0925,0.0770312
9.340e-03,0.02625,0.0236719
9.360e-03,-0.00375,-0.00304688
9.380e-03,-0.0015625,-0.00742188
9.400e-03,0,7.8125e-05
9.420e-03,0.02375,0.0233594
9.440e-03,0.06625,0.0696094
9.460e-03,0.148438,0.124297
9.480e-03,0.2175,0.195156
9.500e-03,0.33375,0.272266
9.520e-03,0.4575,0.384453
9.540e-03,0.5775,0.501406
9.560e-03,0.760312,0.605313
9.580e-03,0.936875,0.645
9.600e-03,1.12344,0.641484
9.620e-03,1.33594,0.633516
9.640e-03,1.55187,0.633516
9.660e-03,1.78594,0.628906
9.680e-03,2.02656,0.63375
9.700e-03,2.30219,0.628047
9.720e-03,2.57188,0.630859
9.740e-03,2.83688,0.622891
9.760e-03,3.12406,0.628672
9.780e-03,3.43,0.626641
9.800e-03,3.73125,0.624844
9.820e-03,4.01,0.628672
9.840e-03,4.28031,0.623125
9.860e-03,4.57344,0.628047
9.880e-03,4.89469,0.622734
9.900e-03,5.19375,0.623437
9.920e-03,5.52531,0.627969
9.940e-03,5.82437,0.628281
9.960e-03,6.14813,0.627734
9.980e-03,6.445,0.628359

