Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
-8.460e-03,0.621563,0.507188
-8.440e-03,0.795625,0.658437
-8.420e-03,0.999375,0.821094
-8.400e-03,1.17375,1.0025
-8.380e-03,1.38312,1.21016
-8.360e-03,1.57844,1.43234
-8.340e-03,1.82406,1.64562
-8.320e-03,2.07344,1.87734
-8.300e-03,2.35406,2.12703
-8.280e-03,2.60719,2.37688
-8.260e-03,2.88344,2.65406
-8.240e-03,3.17937,2.89688
-8.220e-03,3.47906,3.14609
-8.200e-03,3.75438,3.44359
-8.180e-03,4.01,3.72906
-8.160e-03,4.32094,4.02109
-8.140e-03,4.6425,4.30906
-8.120e-03,4.96406,4.59547
-8.100e-03,5.26406,4.89109
-8.080e-03,5.55938,5.18187
-8.060e-03,5.86781,5.46453
-8.040e-03,6.18438,5.72391
-8.020e-03,6.48125,5.99031
-8.000e-03,6.75219,6.22578
-7.980e-03,7.06937,6.32734
-7.960e-03,7.33344,6.31062
-7.940e-03,7.61406,6.29906
-7.920e-03,7.86906,6.29359
-7.900e-03,8.1275,6.29234
-7.880e-03,8.35562,6.29422
-7.860e-03,8.57375,6.28672
-7.840e-03,8.78594,6.27531
-7.820e-03,8.98187,6.28578
-7.800e-03,9.12531,6.29016
-7.780e-03,9.27,6.28719
-7.760e-03,9.41781,6.29047
-7.740e-03,9.54938,6.28281
-7.720e-03,9.64594,6.28797
-7.700e-03,9.74781,6.28953
-7.680e-03,9.79719,6.28578
-7.660e-03,9.82906,6.29297
-7.640e-03,9.89594,6.29578
-7.620e-03,9.89,6.29219
-7.600e-03,9.89094,6.29937
-7.580e-03,9.84375,6.29969
-7.560e-03,9.78469,6.30625
-7.540e-03,9.72719,6.31188
-7.520e-03,9.62937,6.31234
-7.500e-03,9.51469,6.31
-7.480e-03,9.38563,6.30953
-7.460e-03,9.24188,6.31391
-7.440e-03,9.09812,6.30516
-7.420e-03,8.92812,6.31203
-7.400e-03,8.77375,6.31328
-7.380e-03,8.54812,6.31297
-7.360e-03,8.31344,6.3025
-7.340e-03,8.06875,6.30516
-7.320e-03,7.82563,6.30734
-7.300e-03,7.58094,6.30797
-7.280e-03,7.29969,6.29937
-7.260e-03,7.00875,6.29125
-7.240e-03,6.69813,6.17781
-7.220e-03,6.44125,5.91594
-7.200e-03,6.12531,5.64422
-7.180e-03,5.82125,5.36688
-7.160e-03,5.50375,5.07906
-7.140e-03,5.19031,4.78828
-7.120e-03,4.87781,4.47734
-7.100e-03,4.57031,4.19594
-7.080e-03,4.26531,3.89484
-7.060e-03,3.97812,3.61781
-7.040e-03,3.7125,3.32828
-7.020e-03,3.42813,3.0425
-7.000e-03,3.11844,2.79578
-6.980e-03,2.84906,2.53734
-6.960e-03,2.55938,2.27438
-6.940e-03,2.2875,2.02344
-6.920e-03,2.02469,1.78359
-6.900e-03,1.77844,1.56031
-6.880e-03,1.54469,1.32703
-6.860e-03,1.33656,1.12297
-6.840e-03,1.135,0.939375
-6.820e-03,0.945,0.750781
-6.800e-03,0.768437,0.591875
-6.780e-03,0.595312,0.44625
-6.760e-03,0.475312,0.329063
-6.740e-03,0.348125,0.223437
-6.720e-03,0.211562,0.129062
-6.700e-03,0.136562,0.0492188
-6.680e-03,0.07375,-0.0101563
-6.660e-03,0.03125,-0.0617188
-6.640e-03,0.0096875,-0.0939063
-6.620e-03,-0.004375,-0.098125
-6.600e-03,0.0146875,-0.0690625
-6.580e-03,0.03125,-0.0473438
-6.560e-03,0.079375,0.0121875
-6.540e-03,0.157188,0.0789062
-6.520e-03,0.240312,0.159375
-6.500e-03,0.365937,0.259531
-6.480e-03,0.459375,0.382656
-6.460e-03,0.645312,0.51125
-6.440e-03,0.779687,0.661094
-6.420e-03,0.984375,0.823437
-6.400e-03,1.18437,1.01297
-6.380e-03,1.37281,1.20531
-6.360e-03,1.58438,1.42703
-6.340e-03,1.825,1.64562
-6.320e-03,2.07031,1.87703
-6.300e-03,2.3675,2.12797
-6.280e-03,2.60031,2.37469
-6.260e-03,2.89219,2.645
-6.240e-03,3.175,2.90109
-6.220e-03,3.47063,3.15844
-6.200e-03,3.75875,3.43625
-6.180e-03,4.01906,3.72562
-6.160e-03,4.31125,4.02266
-6.140e-03,4.60625,4.3
-6.120e-03,4.92563,4.60516
-6.100e-03,5.255,4.89453
-6.080e-03,5.55906,5.17953
-6.060e-03,5.88125,5.45719
-6.040e-03,6.1775,5.72109
-6.020e-03,6.46969,5.98609
-6.000e-03,6.775,6.23453
-5.980e-03,7.05625,6.31359
-5.960e-03,7.34875,6.30906
-5.940e-03,7.62719,6.29859
-5.920e-03,7.86437,6.2975
-5.900e-03,8.10531,6.28969
-5.880e-03,8.34625,6.29438
-5.860e-03,8.5875,6.28422
-5.840e-03,8.78313,6.29312
-5.820e-03,8.96344,6.28766
-5.800e-03,9.12156,6.28844
-5.780e-03,9.27625,6.28094
-5.760e-03,9.42469,6.27937
-5.740e-03,9.54031,6.28781
-5.720e-03,9.65375,6.28625
-5.700e-03,9.74563,6.29578
-5.680e-03,9.815,6.29688
-5.660e-03,9.8625,6.29172
-5.640e-03,9.90312,6.29625
-5.620e-03,9.89313,6.29016
-5.600e-03,9.88406,6.29891
-5.580e-03,9.85781,6.29375
-5.560e-03,9.78094,6.29984
-5.540e-03,9.72281,6.30125
-5.520e-03,9.64281,6.305
-5.500e-03,9.51438,6.30766
-5.480e-03,9.39438,6.29906
-5.460e-03,9.25094,6.30547
-5.440e-03,9.10406,6.31016
-5.420e-03,8.94313,6.30891
-5.400e-03,8.74812,6.30969
-5.380e-03,8.53469,6.31312
-5.360e-03,8.32562,6.31188
-5.340e-03,8.06281,6.31469
-5.320e-03,7.82563,6.30406
-5.300e-03,7.565,6.29797
-5.280e-03,7.30125,6.30406
-5.260e-03,7.00938,6.28953
-5.240e-03,6.70937,6.17219
-5.220e-03,6.42531,5.92219
-5.200e-03,6.12781,5.64125
-5.180e-03,5.82062,5.37
-5.160e-03,5.50812,5.07641
-5.140e-03,5.19,4.78688
-5.120e-03,4.87031,4.47391
-5.100e-03,4.58437,4.19391
-5.080e-03,4.25437,3.90516
-5.060e-03,3.95781,3.61078
-5.040e-03,3.71094,3.34016
-5.020e-03,3.40469,3.05328
-5.000e-03,3.12437,2.81078
-4.980e-03,2.855,2.53469
-4.960e-03,2.56125,2.28297
-4.940e-03,2.30156,2.02125
-4.920e-03,2.01969,1.77891
-4.900e-03,1.775,1.57375
-4.880e-03,1.52812,1.33797
-4.860e-03,1.32156,1.12906
-4.840e-03,1.12812,0.936562
-4.820e-03,0.943437,0.7575
-4.800e-03,0.765625,0.590781
-4.780e-03,0.612187,0.443437
-4.760e-03,0.464062,0.327187
-4.740e-03,0.328437,0.227344
-4.720e-03,0.232187,0.120937
-4.700e-03,0.142812,0.041875
-4.680e-03,0.075,-0.0090625
-4.660e-03,0.0209375,-0.0578125
-4.640e-03,0.00375,-0.07375
-4.620e-03,0.0053125,-0.0914062
-4.600e-03,-0.0003125,-0.081875
-4.580e-03,0.0340625,-0.0390625
-4.560e-03,0.0809375,0.00765625
-4.540e-03,0.148125,0.081875
-4.520e-03,0.262188,0.17
-4.500e-03,0.346875,0.265469
-4.480e-03,0.475,0.382031
-4.460e-03,0.635625,0.501406
-4.440e-03,0.811875,0.654219
-4.420e-03,0.977812,0.828594
-4.400e-03,1.17813,1.01125
-4.380e-03,1.35594,1.20875
-4.360e-03,1.61344,1.43172
-4.340e-03,1.82219,1.64391
-4.320e-03,2.07187,1.87781
-4.300e-03,2.34812,2.12312
-4.280e-03,2.60531,2.37781
-4.260e-03,2.89594,2.65313
-4.240e-03,3.17125,2.89594
-4.220e-03,3.47969,3.15937
-4.200e-03,3.75687,3.44625
-4.180e-03,4.01844,3.71984
-4.160e-03,4.32156,4.02125
-4.140e-03,4.62344,4.30594
-4.120e-03,4.95937,4.595
-4.100e-03,5.24625,4.89391
-4.080e-03,5.57406,5.17719
-4.060e-03,5.88406,5.46078
-4.040e-03,6.18625,5.71484
-4.020e-03,6.47781,5.99031
-4.000e-03,6.76281,6.21969
-3.980e-03,7.07281,6.32125
-3.960e-03,7.33625,6.30687
-3.940e-03,7.60844,6.30516
-3.920e-03,7.87969,6.28594
-3.900e-03,8.12031,6.29891
-3.880e-03,8.37156,6.28328
-3.860e-03,8.5725,6.28328
-3.840e-03,8.8025,6.28281
-3.820e-03,8.96875,6.28594
-3.800e-03,9.13312,6.28172
-3.780e-03,9.28469,6.28359
-3.760e-03,9.42531,6.28047
-3.740e-03,9.53781,6.29203
-3.720e-03,9.63906,6.29031
-3.700e-03,9.74312,6.28875
-3.680e-03,9.80438,6.29344
-3.660e-03,9.86094,6.29234
-3.640e-03,9.87688,6.29766
-3.620e-03,9.88125,6.29406
-3.600e-03,9.87125,6.3075
-3.580e-03,9.85938,6.2975
-3.560e-03,9.79906,6.31031
-3.540e-03,9.72031,6.305
-3.520e-03,9.635,6.29906
-3.500e-03,9.52437,6.31438
-3.480e-03,9.38375,6.30813
-3.460e-03,9.24094,6.30047
-3.440e-03,9.08719,6.30578
-3.420e-03,8.94625,6.30391
-3.400e-03,8.75531,6.31203
-3.380e-03,8.54219,6.30719
-3.360e-03,8.31062,6.30531
-3.340e-03,8.07469,6.30187
-3.320e-03,7.80938,6.29891
-3.300e-03,7.57812,6.30719
-3.280e-03,7.31156,6.30406
-3.260e-03,6.99875,6.2925
-3.240e-03,6.71625,6.17437
-3.220e-03,6.42031,5.92578
-3.200e-03,6.14219,5.64438
-3.180e-03,5.80813,5.37469
-3.160e-03,5.50906,5.07875
-3.140e-03,5.18687,4.78953
-3.120e-03,4.88406,4.48906
-3.100e-03,4.56187,4.20203
-3.080e-03,4.25687,3.90578
-3.060e-03,3.96281,3.62406
-3.040e-03,3.72938,3.32391
-3.020e-03,3.4175,3.04391
-3.000e-03,3.13219,2.79844
-2.980e-03,2.83531,2.53484
-2.960e-03,2.56312,2.27266
-2.940e-03,2.29688,2.0275
-2.920e-03,2.04281,1.77547
-2.900e-03,1.78281,1.55484
-2.880e-03,1.5425,1.33813
-2.860e-03,1.33719,1.12969
-2.840e-03,1.13219,0.932187
-2.820e-03,0.945625,0.761406
-2.800e-03,0.761875,0.594688
-2.780e-03,0.605,0.450937
-2.760e-03,0.440625,0.325312
-2.740e-03,0.335312,0.231719
-2.720e-03,0.219375,0.121875
-2.700e-03,0.145625,0.0498437
-2.680e-03,0.0725,-0.0196875
-2.660e-03,0.043125,-0.06125
-2.640e-03,0.0034375,-0.0782813
-2.620e-03,-0.015,-0.0951563
-2.600e-03,0.0071875,-0.0728125
-2.580e-03,0.0484375,-0.0553125
-2.560e-03,0.0946875,0.01125
-2.540e-03,0.148125,0.079375
-2.520e-03,0.255625,0.173125
-2.500e-03,0.357187,0.269375
-2.480e-03,0.475312,0.375
-2.460e-03,0.635937,0.504219
-2.440e-03,0.800625,0.65125
-2.420e-03,0.983437,0.829531
-2.400e-03,1.17312,1.02844
-2.380e-03,1.37625,1.21188
-2.360e-03,1.58312,1.43609
-2.340e-03,1.81187,1.63891
-2.320e-03,2.09,1.87344
-2.300e-03,2.36281,2.12375
-2.280e-03,2.62281,2.38187
-2.260e-03,2.88687,2.64969
-2.240e-03,3.19687,2.90437
-2.220e-03,3.49562,3.155
-2.200e-03,3.75062,3.44328
-2.180e-03,4.00906,3.71344
-2.160e-03,4.29719,4.01719
-2.140e-03,4.62375,4.30266
-2.120e-03,4.93812,4.60156
-2.100e-03,5.25812,4.88844
-2.080e-03,5.57937,5.185
-2.060e-03,5.88813,5.45562
-2.040e-03,6.18719,5.73156
-2.020e-03,6.485,5.99375
-2.000e-03,6.75375,6.225
-1.980e-03,7.04969,6.32172
-1.960e-03,7.34594,6.31078
-1.940e-03,7.60875,6.29266
-1.920e-03,7.85625,6.29094
-1.900e-03,8.12,6.28484
-1.880e-03,8.37219,6.28187
-1.860e-03,8.58781,6.28406
-1.840e-03,8.80187,6.28172
-1.820e-03,8.98375,6.28453
-1.800e-03,9.12906,6.28984
-1.780e-03,9.28313,6.28391
-1.760e-03,9.40312,6.28375
-1.740e-03,9.55187,6.29656
-1.720e-03,9.66344,6.29406
-1.700e-03,9.74375,6.29859
-1.680e-03,9.81875,6.29953
-1.660e-03,9.83625,6.29766
-1.640e-03,9.88125,6.29641
-1.620e-03,9.89469,6.29094
-1.600e-03,9.87813,6.29672
-1.580e-03,9.84062,6.29891
-1.560e-03,9.79375,6.30031
-1.540e-03,9.72,6.31219
-1.520e-03,9.61375,6.30375
-1.500e-03,9.52187,6.30953
-1.480e-03,9.39656,6.30687
-1.460e-03,9.2575,6.29891
-1.440e-03,9.09469,6.30469
-1.420e-03,8.9575,6.30844
-1.400e-03,8.74188,6.31547
-1.380e-03,8.55594,6.30469
-1.360e-03,8.32688,6.30109
-1.340e-03,8.08781,6.30469
-1.320e-03,7.83031,6.31531
-1.300e-03,7.57687,6.30547
-1.280e-03,7.29312,6.30672
-1.260e-03,7.00844,6.29281
-1.240e-03,6.70063,6.17188
-1.220e-03,6.41688,5.91437
-1.200e-03,6.12469,5.64031
-1.180e-03,5.81,5.37312
-1.160e-03,5.49906,5.0825
-1.140e-03,5.18125,4.78094
-1.120e-03,4.86594,4.48141
-1.100e-03,4.57875,4.20031
-1.080e-03,4.24937,3.9125
-1.060e-03,3.95187,3.59859
-1.040e-03,3.715,3.32047
-1.020e-03,3.43437,3.05687
-1.000e-03,3.1375,2.80766
-9.800e-04,2.84344,2.53469
-9.600e-04,2.54406,2.27344
-9.400e-04,2.30063,2.02047
-9.200e-04,2.02875,1.77641
-9.000e-04,1.77562,1.55172
-8.800e-04,1.54219,1.33609
-8.600e-04,1.3275,1.12422
-8.400e-04,1.13594,0.936094
-8.200e-04,0.943125,0.760312
-8.000e-04,0.765625,0.590625
-7.800e-04,0.6075,0.449531
-7.600e-04,0.445312,0.328437
-7.400e-04,0.335,0.218594
-7.200e-04,0.22625,0.118594
-7.000e-04,0.1425,0.0395313
-6.800e-04,0.0728125,-0.0173438
-6.600e-04,0.043125,-0.0554688
-6.400e-04,-0.0040625,-0.086875
-6.200e-04,-0.0103125,-0.0965625
-6.000e-04,0.014375,-0.0740625
-5.800e-04,0.035,-0.0390625
-5.600e-04,0.0925,0.0110938
-5.400e-04,0.138437,0.08375
-5.200e-04,0.257812,0.161406
-5.000e-04,0.3425,0.273906
-4.800e-04,0.480312,0.376094
-4.600e-04,0.623437,0.505313
-4.400e-04,0.792187,0.66
-4.200e-04,0.98125,0.832344
-4.000e-04,1.17125,1.01281
-3.800e-04,1.36375,1.20406
-3.600e-04,1.58281,1.42562
-3.400e-04,1.82375,1.64312
-3.200e-04,2.07437,1.87797
-3.000e-04,2.35219,2.12328
-2.800e-04,2.62844,2.38281
-2.600e-04,2.88156,2.63797
-2.400e-04,3.18375,2.90141
-2.200e-04,3.47125,3.1475
-2.000e-04,3.75844,3.43891
-1.800e-04,4.00687,3.72156
-1.600e-04,4.31406,4.00984
-1.400e-04,4.62344,4.30547
-1.200e-04,4.94313,4.59469
-1.000e-04,5.25812,4.89531
-8.000e-05,5.56187,5.17375
-6.000e-05,5.87,5.46797
-4.000e-05,6.17469,5.71875
-2.000e-05,6.47156,5.98563
-0.000e+00,6.76094,6.23281
2.000e-05,7.07531,6.30469
4.000e-05,7.35,6.30687
6.000e-05,7.62844,6.29984
8.000e-05,7.87094,6.29672
1.000e-04,8.13312,6.29172
1.200e-04,8.35906,6.27813
1.400e-04,8.5825,6.28219
1.600e-04,8.77219,6.28969
1.800e-04,8.97531,6.28625
2.000e-04,9.11313,6.28328
2.200e-04,9.27344,6.28141
2.400e-04,9.4325,6.28344
2.600e-04,9.55375,6.29281
2.800e-04,9.63781,6.28969
3.000e-04,9.73375,6.29672
3.200e-04,9.81219,6.28516
3.400e-04,9.85906,6.2925
3.600e-04,9.87969,6.29781
3.800e-04,9.89969,6.305
4.000e-04,9.89156,6.30156
4.200e-04,9.83812,6.29828
4.400e-04,9.78813,6.28891
4.600e-04,9.70469,6.30594
4.800e-04,9.63906,6.30656
5.000e-04,9.52406,6.30781
5.200e-04,9.38875,6.30516
5.400e-04,9.25812,6.3075
5.600e-04,9.10562,6.31094
5.800e-04,8.94219,6.31297
6.000e-04,8.75062,6.31344
6.200e-04,8.54188,6.31438
6.400e-04,8.32875,6.30906
6.600e-04,8.07969,6.30672
6.800e-04,7.82625,6.30781
7.000e-04,7.55906,6.29937
7.200e-04,7.30781,6.29469
7.400e-04,7.00812,6.29516
7.600e-04,6.70281,6.16938
7.800e-04,6.43656,5.91844
8.000e-04,6.12125,5.65328
8.200e-04,5.82625,5.37094
8.400e-04,5.5,5.07969
8.600e-04,5.19281,4.78266
8.800e-04,4.87437,4.48672
9.000e-04,4.55344,4.19516
9.200e-04,4.24906,3.90437
9.400e-04,3.96594,3.61297
9.600e-04,3.70094,3.32703
9.800e-04,3.43781,3.05828
1.000e-03,3.13219,2.805
1.020e-03,2.82937,2.5325
1.040e-03,2.57031,2.27781
1.060e-03,2.28375,2.02234
1.080e-03,2.025,1.77656
1.100e-03,1.77562,1.5625
1.120e-03,1.53125,1.33813
1.140e-03,1.32344,1.12562
1.160e-03,1.13969,0.935312
1.180e-03,0.935625,0.762031
1.200e-03,0.7825,0.596563
1.220e-03,0.612187,0.443125
1.240e-03,0.474687,0.33
1.260e-03,0.335625,0.219219
1.280e-03,0.220312,0.129687
1.300e-03,0.14,0.0498437
1.320e-03,0.0625,-0.00703125
1.340e-03,0.021875,-0.0585938
1.360e-03,-0.0009375,-0.0892188
1.380e-03,-0.0021875,-0.088125
1.400e-03,0.0165625,-0.0815625
1.420e-03,0.035,-0.04
1.440e-03,0.0890625,0.0053125
1.460e-03,0.151875,0.0710937
1.480e-03,0.249375,0.15625
1.500e-03,0.3425,0.270312
1.520e-03,0.48,0.383437
1.540e-03,0.631562,0.505937
1.560e-03,0.789375,0.664531
1.580e-03,0.9825,0.825156
1.600e-03,1.18687,1.01469
1.620e-03,1.37437,1.205
1.640e-03,1.58187,1.41937
1.660e-03,1.8475,1.64406
1.680e-03,2.07781,1.87875
1.700e-03,2.345,2.11625
1.720e-03,2.60969,2.38609
1.740e-03,2.90594,2.65062
1.760e-03,3.19375,2.89672
1.780e-03,3.48594,3.15078
1.800e-03,3.77562,3.43078
1.820e-03,4.01625,3.72703
1.840e-03,4.31656,4.02359
1.860e-03,4.61937,4.30766
1.880e-03,4.94313,4.60406
1.900e-03,5.24563,4.89953
1.920e-03,5.56156,5.17406
1.940e-03,5.87937,5.46234
1.960e-03,6.19062,5.72641
1.980e-03,6.47406,5.99203
2.000e-03,6.7525,6.2275
2.020e-03,7.065,6.31719
2.040e-03,7.31969,6.30687
2.060e-03,7.61375,6.29594
2.080e-03,7.865,6.29375
2.100e-03,8.11937,6.29375
2.120e-03,8.37219,6.28031
2.140e-03,8.59625,6.29266
2.160e-03,8.78281,6.29109
2.180e-03,8.98281,6.28625
2.200e-03,9.14062,6.28328
2.220e-03,9.27937,6.30016
2.240e-03,9.41125,6.29469
2.260e-03,9.55312,6.28719
2.280e-03,9.63469,6.29781
2.300e-03,9.75594,6.28766
2.320e-03,9.80312,6.29438
2.340e-03,9.85125,6.29594
2.360e-03,9.88469,6.30078
2.380e-03,9.89094,6.29469
2.400e-03,9.87781,6.29406
2.420e-03,9.85375,6.30766
2.440e-03,9.80125,6.30203
2.460e-03,9.70937,6.30859
2.480e-03,9.62,6.30563
2.500e-03,9.53875,6.30563
2.520e-03,9.39531,6.30938
2.540e-03,9.24,6.30234
2.560e-03,9.09563,6.30312
2.580e-03,8.93625,6.31438
2.600e-03,8.75656,6.31781
2.620e-03,8.54375,6.30828
2.640e-03,8.30906,6.31266
2.660e-03,8.0625,6.31234
2.680e-03,7.83469,6.31188
2.700e-03,7.56625,6.30281
2.720e-03,7.28344,6.31219
2.740e-03,7.0025,6.29438
2.760e-03,6.69969,6.17656
2.780e-03,6.42125,5.92469
2.800e-03,6.12844,5.63828
2.820e-03,5.81781,5.37438
2.840e-03,5.50312,5.08344
2.860e-03,5.19844,4.78969
2.880e-03,4.8825,4.4725
2.900e-03,4.55438,4.20172
2.920e-03,4.26438,3.90172
2.940e-03,3.96813,3.61219
2.960e-03,3.70437,3.32484
2.980e-03,3.42156,3.05
3.000e-03,3.13531,2.80578
3.020e-03,2.83562,2.53875
3.040e-03,2.56062,2.28328
3.060e-03,2.30219,2.02219
3.080e-03,2.00844,1.77297
3.100e-03,1.79062,1.56187
3.120e-03,1.545,1.33359
3.140e-03,1.33688,1.1275
3.160e-03,1.12656,0.935625
3.180e-03,0.941875,0.755156
3.200e-03,0.76,0.591094
3.220e-03,0.605,0.448125
3.240e-03,0.442813,0.333594
3.260e-03,0.349375,0.222344
3.280e-03,0.224375,0.119375
3.300e-03,0.13625,0.0410937
3.320e-03,0.081875,-0.0189063
3.340e-03,0.0340625,-0.0646875
3.360e-03,0.001875,-0.0907813
3.380e-03,-0.0159375,-0.0842188
3.400e-03,0.01375,-0.0742188
3.420e-03,0.0271875,-0.044375
3.440e-03,0.0878125,0.00265625
3.460e-03,0.167812,0.0798437
3.480e-03,0.2375,0.162969
3.500e-03,0.364375,0.268906
3.520e-03,0.489062,0.37875
3.540e-03,0.626875,0.50125
3.560e-03,0.790312,0.657812
3.580e-03,0.979375,0.831562
3.600e-03,1.17437,1.01625
3.620e-03,1.37031,1.20766
3.640e-03,1.58187,1.41812
3.660e-03,1.80969,1.63516
3.680e-03,2.06625,1.87562
3.700e-03,2.35219,2.13047
3.720e-03,2.61375,2.37453
3.740e-03,2.89375,2.64609
3.760e-03,3.17375,2.89844
3.780e-03,3.47781,3.14922
3.800e-03,3.74562,3.43844
3.820e-03,4.02187,3.72047
3.840e-03,4.325,4.02766
3.860e-03,4.6175,4.30078
3.880e-03,4.9425,4.59719
3.900e-03,5.24375,4.88672
3.920e-03,5.54719,5.1825
3.940e-03,5.87781,5.45641
3.960e-03,6.19094,5.7275
3.980e-03,6.47781,6.00219
4.000e-03,6.75062,6.22156
4.020e-03,7.04875,6.31813
4.040e-03,7.35438,6.30172
4.060e-03,7.6175,6.29828
4.080e-03,7.86625,6.29453
4.100e-03,8.11375,6.29875
4.120e-03,8.36719,6.28297
4.140e-03,8.5825,6.28
4.160e-03,8.79219,6.28109
4.180e-03,8.9725,6.28453
4.200e-03,9.125,6.28703
4.220e-03,9.27125,6.29
4.240e-03,9.4125,6.28172
4.260e-03,9.54063,6.29266
4.280e-03,9.64375,6.29297
4.300e-03,9.73,6.28531
4.320e-03,9.81656,6.29516
4.340e-03,9.84875,6.29828
4.360e-03,9.88312,6.29328
4.380e-03,9.88281,6.3075
4.400e-03,9.86937,6.29719
4.420e-03,9.83531,6.30063
4.440e-03,9.79875,6.30719
4.460e-03,9.72594,6.30766
4.480e-03,9.62375,6.30969
4.500e-03,9.52375,6.305
4.520e-03,9.41,6.29734
4.540e-03,9.24469,6.29984
4.560e-03,9.09187,6.31344
4.580e-03,8.96187,6.29609
4.600e-03,8.75344,6.30563
4.620e-03,8.54563,6.30203
4.640e-03,8.30813,6.30656
4.660e-03,8.05719,6.30672
4.680e-03,7.835,6.30891
4.700e-03,7.56937,6.30063
4.720e-03,7.28844,6.29828
4.740e-03,6.98813,6.29328
4.760e-03,6.68406,6.16312
4.780e-03,6.42594,5.92062
4.800e-03,6.12219,5.63547
4.820e-03,5.81094,5.36594
4.840e-03,5.51438,5.08156
4.860e-03,5.20344,4.79047
4.880e-03,4.875,4.48516
4.900e-03,4.56625,4.21281
4.920e-03,4.26719,3.89859
4.940e-03,3.95688,3.61172
4.960e-03,3.71813,3.32781
4.980e-03,3.43219,3.04641
5.000e-03,3.12688,2.80078
5.020e-03,2.84719,2.52734
5.040e-03,2.56406,2.28344
5.060e-03,2.28531,2.01359
5.080e-03,2.02687,1.77672
5.100e-03,1.78469,1.56125
5.120e-03,1.54187,1.33703
5.140e-03,1.32156,1.11703
5.160e-03,1.13875,0.933281
5.180e-03,0.950937,0.755469
5.200e-03,0.769375,0.593437
5.220e-03,0.61125,0.448125
5.240e-03,0.45625,0.331094
5.260e-03,0.327187,0.222969
5.280e-03,0.233125,0.117344
5.300e-03,0.150625,0.046875
5.320e-03,0.0853125,-0.0114063
5.340e-03,0.0303125,-0.0548438
5.360e-03,0.0003125,-0.0859375
5.380e-03,-0.0021875,-0.094375
5.400e-03,0.0040625,-0.0778125
5.420e-03,0.0240625,-0.04125
5.440e-03,0.102187,0.001875
5.460e-03,0.149687,0.0759375
5.480e-03,0.251562,0.166406
5.500e-03,0.365937,0.267656
