Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
-8.460e-03,0.64375,0.532812
-8.440e-03,0.819687,0.685156
-8.420e-03,0.986875,0.855781
-8.400e-03,1.1825,1.04703
-8.380e-03,1.38406,1.235
-8.360e-03,1.60562,1.46078
-8.340e-03,1.83875,1.67672
-8.320e-03,2.10312,1.90297
-8.300e-03,2.36813,2.15813
-8.280e-03,2.62625,2.40219
-8.260e-03,2.9175,2.67125
-8.240e-03,3.19625,2.91734
-8.220e-03,3.51063,3.17969
-8.200e-03,3.77781,3.45594
-8.180e-03,4.03406,3.73391
-8.160e-03,4.34344,4.03391
-8.140e-03,4.65062,4.30906
-8.120e-03,4.96063,4.58953
-8.100e-03,5.27313,4.8225
-8.080e-03,5.58406,4.85953
-8.060e-03,5.8875,4.85641
-8.040e-03,6.22031,4.8475
-8.020e-03,6.49344,4.84656
-8.000e-03,6.79,4.84422
-7.980e-03,7.07594,4.84234
-7.960e-03,7.3575,4.83844
-7.940e-03,7.64219,4.83891
-7.920e-03,7.88187,4.83797
-7.900e-03,8.1425,4.82219
-7.880e-03,8.38094,4.83984
-7.860e-03,8.61688,4.83703
-7.840e-03,8.80469,4.82844
-7.820e-03,8.99312,4.84266
-7.800e-03,9.13687,4.84375
-7.780e-03,9.31312,4.83781
-7.760e-03,9.4325,4.84781
-7.740e-03,9.55625,4.85281
-7.720e-03,9.665,4.83891
-7.700e-03,9.7725,4.85234
-7.680e-03,9.82156,4.85234
-7.660e-03,9.865,4.85156
-7.640e-03,9.88156,4.85031
-7.620e-03,9.90531,4.85047
-7.600e-03,9.89469,4.8525
-7.580e-03,9.83906,4.86078
-7.560e-03,9.78813,4.86609
-7.540e-03,9.73062,4.85984
-7.520e-03,9.635,4.85859
-7.500e-03,9.51531,4.86578
-7.480e-03,9.39531,4.86484
-7.460e-03,9.24844,4.86187
-7.440e-03,9.08969,4.86031
-7.420e-03,8.93812,4.86781
-7.400e-03,8.74219,4.86281
-7.380e-03,8.54938,4.86813
-7.360e-03,8.305,4.86859
-7.340e-03,8.08437,4.87094
-7.320e-03,7.81438,4.86578
-7.300e-03,7.55875,4.87031
-7.280e-03,7.29125,4.86359
-7.260e-03,7.00219,4.87297
-7.240e-03,6.68063,4.86844
-7.220e-03,6.4075,4.87063
-7.200e-03,6.11344,4.86172
-7.180e-03,5.81031,4.86062
-7.160e-03,5.48531,4.85031
-7.140e-03,5.16844,4.74266
-7.120e-03,4.84844,4.47938
-7.100e-03,4.54625,4.19328
-7.080e-03,4.22656,3.90391
-7.060e-03,3.95406,3.61359
-7.040e-03,3.70656,3.32734
-7.020e-03,3.40313,3.04438
-7.000e-03,3.12188,2.79797
-6.980e-03,2.83219,2.53219
-6.960e-03,2.54344,2.27547
-6.940e-03,2.25344,2.02734
-6.920e-03,2.01375,1.77906
-6.900e-03,1.77125,1.56109
-6.880e-03,1.54031,1.3425
-6.860e-03,1.31906,1.13266
-6.840e-03,1.12656,0.944688
-6.820e-03,0.91625,0.765625
-6.800e-03,0.75125,0.594844
-6.780e-03,0.5925,0.446562
-6.760e-03,0.440625,0.34
-6.740e-03,0.313438,0.233125
-6.720e-03,0.225625,0.144375
-6.700e-03,0.136562,0.0609375
-6.680e-03,0.078125,0.000625
-6.660e-03,0.0253125,-0.0395313
-6.640e-03,0.0071875,-0.0632813
-6.620e-03,-0.0090625,-0.0725
-6.600e-03,0.00375,-0.05375
-6.580e-03,0.0434375,-0.0192188
-6.560e-03,0.0846875,0.0298437
-6.540e-03,0.130625,0.107031
-6.520e-03,0.2475,0.184687
-6.500e-03,0.362812,0.290156
-6.480e-03,0.495312,0.396719
-6.460e-03,0.654375,0.529219
-6.440e-03,0.809687,0.684375
-6.420e-03,0.993125,0.865312
-6.400e-03,1.18812,1.03516
-6.380e-03,1.37906,1.23359
-6.360e-03,1.60031,1.45766
-6.340e-03,1.83531,1.66891
-6.320e-03,2.10312,1.90797
-6.300e-03,2.35281,2.15016
-6.280e-03,2.63281,2.41984
-6.260e-03,2.90719,2.67234
-6.240e-03,3.21687,2.91594
-6.220e-03,3.50625,3.17484
-6.200e-03,3.79,3.45938
-6.180e-03,4.02844,3.73562
-6.160e-03,4.32969,4.02266
-6.140e-03,4.65625,4.30844
-6.120e-03,4.95094,4.58922
-6.100e-03,5.27562,4.82141
-6.080e-03,5.57062,4.86578
-6.060e-03,5.90813,4.85813
-6.040e-03,6.23062,4.85344
-6.020e-03,6.515,4.84234
-6.000e-03,6.78187,4.83828
-5.980e-03,7.08188,4.83812
-5.960e-03,7.36344,4.84219
-5.940e-03,7.65188,4.84219
-5.920e-03,7.88813,4.83672
-5.900e-03,8.14844,4.83516
-5.880e-03,8.37125,4.84609
-5.860e-03,8.60719,4.84422
-5.840e-03,8.81406,4.84266
-5.820e-03,8.98469,4.84406
-5.800e-03,9.13406,4.84
-5.780e-03,9.29812,4.84703
-5.760e-03,9.43531,4.84172
-5.740e-03,9.56312,4.84984
-5.720e-03,9.655,4.84953
-5.700e-03,9.76063,4.84625
-5.680e-03,9.80937,4.85047
-5.660e-03,9.85719,4.85906
-5.640e-03,9.8975,4.84719
-5.620e-03,9.89531,4.86078
-5.600e-03,9.86906,4.85813
-5.580e-03,9.84094,4.85922
-5.560e-03,9.79531,4.86328
-5.540e-03,9.715,4.86062
-5.520e-03,9.61656,4.85922
-5.500e-03,9.53,4.85344
-5.480e-03,9.4075,4.86531
-5.460e-03,9.24094,4.86531
-5.440e-03,9.09625,4.86031
-5.420e-03,8.94562,4.86828
-5.400e-03,8.74312,4.85625
-5.380e-03,8.5375,4.87063
-5.360e-03,8.31625,4.86203
-5.340e-03,8.05594,4.86641
-5.320e-03,7.81937,4.865
-5.300e-03,7.55687,4.85938
-5.280e-03,7.28531,4.865
-5.260e-03,6.97594,4.86297
-5.240e-03,6.69969,4.86594
-5.220e-03,6.40219,4.87312
-5.200e-03,6.11937,4.86313
-5.180e-03,5.79406,4.86516
-5.160e-03,5.48125,4.85266
-5.140e-03,5.17938,4.74437
-5.120e-03,4.85906,4.48078
-5.100e-03,4.53844,4.20031
-5.080e-03,4.2525,3.905
-5.060e-03,3.94875,3.61391
-5.040e-03,3.6975,3.33109
-5.020e-03,3.39656,3.04469
-5.000e-03,3.11625,2.80391
-4.980e-03,2.80812,2.53328
-4.960e-03,2.53344,2.27828
-4.940e-03,2.2725,2.01906
-4.920e-03,2.01812,1.77203
-4.900e-03,1.76969,1.55578
-4.880e-03,1.52156,1.33094
-4.860e-03,1.33375,1.12672
-4.840e-03,1.13062,0.936562
-4.820e-03,0.923125,0.7575
-4.800e-03,0.764062,0.590313
-4.780e-03,0.6075,0.46875
-4.760e-03,0.455937,0.339219
-4.740e-03,0.307812,0.227031
-4.720e-03,0.23625,0.135
-4.700e-03,0.1175,0.055625
-4.680e-03,0.068125,0.0021875
-4.660e-03,0.0346875,-0.04875
-4.640e-03,-0.00125,-0.0721875
-4.620e-03,-0.01,-0.0815625
-4.600e-03,0.003125,-0.0567187
-4.580e-03,0.03625,-0.02625
-4.560e-03,0.0815625,0.0259375
-4.540e-03,0.160937,0.095
-4.520e-03,0.262188,0.189375
-4.500e-03,0.367188,0.293125
-4.480e-03,0.499062,0.39625
-4.460e-03,0.62625,0.537812
-4.440e-03,0.796562,0.678594
-4.420e-03,0.985937,0.855938
-4.400e-03,1.18594,1.04625
-4.380e-03,1.37875,1.24375
-4.360e-03,1.59125,1.44625
-4.340e-03,1.84625,1.67063
-4.320e-03,2.10719,1.90344
-4.300e-03,2.36313,2.16
-4.280e-03,2.62437,2.4075
-4.260e-03,2.90937,2.67078
-4.240e-03,3.19813,2.91516
-4.220e-03,3.4825,3.17703
-4.200e-03,3.7875,3.4525
-4.180e-03,4.04656,3.74344
-4.160e-03,4.32313,4.02828
-4.140e-03,4.64312,4.30781
-4.120e-03,4.94875,4.59047
-4.100e-03,5.27406,4.82031
-4.080e-03,5.58281,4.86547
-4.060e-03,5.90687,4.86219
-4.040e-03,6.22125,4.84687
-4.020e-03,6.49125,4.84109
-4.000e-03,6.79125,4.83688
-3.980e-03,7.06906,4.83344
-3.960e-03,7.35313,4.83719
-3.940e-03,7.65969,4.83766
-3.920e-03,7.90719,4.84125
-3.900e-03,8.14594,4.83578
-3.880e-03,8.3825,4.835
-3.860e-03,8.61437,4.84297
-3.840e-03,8.81594,4.84094
-3.820e-03,8.98656,4.83828
-3.800e-03,9.13344,4.84531
-3.780e-03,9.28656,4.84781
-3.760e-03,9.43406,4.85281
-3.740e-03,9.56,4.84609
-3.720e-03,9.6525,4.84625
-3.700e-03,9.76187,4.84719
-3.680e-03,9.82281,4.85
-3.660e-03,9.86656,4.85406
-3.640e-03,9.89094,4.85688
-3.620e-03,9.90813,4.85859
-3.600e-03,9.87656,4.855
-3.580e-03,9.85063,4.86172
-3.560e-03,9.8075,4.86156
-3.540e-03,9.72063,4.85703
-3.520e-03,9.63188,4.86484
-3.500e-03,9.525,4.86156
-3.480e-03,9.38781,4.86078
-3.460e-03,9.24312,4.87188
-3.440e-03,9.08719,4.86734
-3.420e-03,8.95062,4.87063
-3.400e-03,8.75594,4.86187
-3.380e-03,8.55312,4.86594
-3.360e-03,8.31281,4.86562
-3.340e-03,8.08,4.87203
-3.320e-03,7.81531,4.86516
-3.300e-03,7.56062,4.87516
-3.280e-03,7.27344,4.86672
-3.260e-03,6.99219,4.86
-3.240e-03,6.68812,4.86
-3.220e-03,6.41437,4.85562
-3.200e-03,6.10719,4.86656
-3.180e-03,5.79812,4.86062
-3.160e-03,5.4875,4.85781
-3.140e-03,5.15813,4.74344
-3.120e-03,4.85781,4.47859
-3.100e-03,4.53562,4.19422
-3.080e-03,4.22375,3.90797
-3.060e-03,3.94813,3.60688
-3.040e-03,3.685,3.33172
-3.020e-03,3.40656,3.04812
-3.000e-03,3.1,2.79203
-2.980e-03,2.79469,2.53812
-2.960e-03,2.55625,2.26828
-2.940e-03,2.28437,2.02656
-2.920e-03,1.99875,1.77812
-2.900e-03,1.74375,1.56781
-2.880e-03,1.5125,1.33359
-2.860e-03,1.31781,1.13687
-2.840e-03,1.11875,0.947656
-2.820e-03,0.926875,0.759688
-2.800e-03,0.767187,0.598437
-2.780e-03,0.593437,0.455469
-2.760e-03,0.450312,0.340625
-2.740e-03,0.300625,0.227969
-2.720e-03,0.219062,0.138437
-2.700e-03,0.125625,0.0651562
-2.680e-03,0.06125,-0.000625
-2.660e-03,0.01625,-0.0439063
-2.640e-03,0.00625,-0.0689062
-2.620e-03,-0.00125,-0.079375
-2.600e-03,0.0115625,-0.0565625
-2.580e-03,0.048125,-0.0195312
-2.560e-03,0.0809375,0.0301563
-2.540e-03,0.168125,0.0915625
-2.520e-03,0.237187,0.193906
-2.500e-03,0.358437,0.294531
-2.480e-03,0.491562,0.404219
-2.460e-03,0.640625,0.530312
-2.440e-03,0.795937,0.682344
-2.420e-03,0.98625,0.857656
-2.400e-03,1.18406,1.03703
-2.380e-03,1.375,1.23531
-2.360e-03,1.60125,1.46219
-2.340e-03,1.84344,1.67234
-2.320e-03,2.11094,1.90047
-2.300e-03,2.37688,2.15375
-2.280e-03,2.63844,2.41172
-2.260e-03,2.91375,2.66781
-2.240e-03,3.22938,2.92437
-2.220e-03,3.49781,3.17625
-2.200e-03,3.78063,3.45781
-2.180e-03,4.03969,3.73672
-2.160e-03,4.34219,4.03234
-2.140e-03,4.6275,4.31453
-2.120e-03,4.94719,4.59172
-2.100e-03,5.27344,4.81703
-2.080e-03,5.59938,4.85688
-2.060e-03,5.90437,4.85906
-2.040e-03,6.22594,4.85922
-2.020e-03,6.51187,4.85062
-2.000e-03,6.77562,4.84547
-1.980e-03,7.07281,4.84219
-1.960e-03,7.36125,4.84625
-1.940e-03,7.63219,4.83484
-1.920e-03,7.89625,4.84172
-1.900e-03,8.15594,4.84078
-1.880e-03,8.39031,4.84656
-1.860e-03,8.6125,4.83688
-1.840e-03,8.80406,4.84
-1.820e-03,8.99062,4.84281
-1.800e-03,9.15156,4.83359
-1.780e-03,9.28406,4.84453
-1.760e-03,9.44937,4.83719
-1.740e-03,9.55625,4.84812
-1.720e-03,9.67719,4.85484
-1.700e-03,9.74094,4.84656
-1.680e-03,9.81875,4.84344
-1.660e-03,9.87969,4.85859
-1.640e-03,9.87969,4.84453
-1.620e-03,9.89594,4.85781
-1.600e-03,9.88375,4.85875
-1.580e-03,9.84844,4.86219
-1.560e-03,9.79531,4.8525
-1.540e-03,9.72125,4.86078
-1.520e-03,9.6375,4.86313
-1.500e-03,9.52906,4.86313
-1.480e-03,9.40531,4.86094
-1.460e-03,9.25281,4.86516
-1.440e-03,9.09313,4.85969
-1.420e-03,8.93812,4.86672
-1.400e-03,8.74156,4.86266
-1.380e-03,8.56031,4.86359
-1.360e-03,8.31844,4.86453
-1.340e-03,8.05781,4.86547
-1.320e-03,7.8125,4.86844
-1.300e-03,7.565,4.87156
-1.280e-03,7.2775,4.86016
-1.260e-03,6.98094,4.87406
-1.240e-03,6.69688,4.86578
-1.220e-03,6.39562,4.87109
-1.200e-03,6.11437,4.86562
-1.180e-03,5.79219,4.86094
-1.160e-03,5.47344,4.85859
-1.140e-03,5.17469,4.74406
-1.120e-03,4.87531,4.47984
-1.100e-03,4.53469,4.19547
-1.080e-03,4.23844,3.90094
-1.060e-03,3.94781,3.60359
-1.040e-03,3.70219,3.32469
-1.020e-03,3.39938,3.04781
-1.000e-03,3.11406,2.79422
-9.800e-04,2.83844,2.53422
-9.600e-04,2.55063,2.27734
-9.400e-04,2.27844,2.02
-9.200e-04,2.01156,1.78047
-9.000e-04,1.76406,1.56094
-8.800e-04,1.52937,1.33984
-8.600e-04,1.32062,1.12547
-8.400e-04,1.13281,0.940781
-8.200e-04,0.92,0.762812
-8.000e-04,0.770938,0.595156
-7.800e-04,0.61125,0.464375
-7.600e-04,0.440625,0.336719
-7.400e-04,0.322188,0.234062
-7.200e-04,0.209062,0.136562
-7.000e-04,0.14625,0.0579688
-6.800e-04,0.0775,-0.00546875
-6.600e-04,0.029375,-0.043125
-6.400e-04,0.005625,-0.0725
-6.200e-04,-0.0084375,-0.0771875
-6.000e-04,0.0109375,-0.0564063
-5.800e-04,0.036875,-0.0271875
-5.600e-04,0.0865625,0.03125
-5.400e-04,0.148438,0.0929687
-5.200e-04,0.258125,0.190156
-5.000e-04,0.355625,0.290156
-4.800e-04,0.485937,0.396719
-4.600e-04,0.649375,0.531094
-4.400e-04,0.8025,0.684844
-4.200e-04,1.00594,0.858437
-4.000e-04,1.18344,1.04031
-3.800e-04,1.37281,1.23016
-3.600e-04,1.60906,1.4575
-3.400e-04,1.8375,1.67641
-3.200e-04,2.08437,1.90625
-3.000e-04,2.34625,2.15516
-2.800e-04,2.62406,2.40969
-2.600e-04,2.9125,2.67656
-2.400e-04,3.21375,2.91906
-2.200e-04,3.47656,3.17312
-2.000e-04,3.77,3.45063
-1.800e-04,4.04375,3.74328
-1.600e-04,4.33781,4.03328
-1.400e-04,4.65313,4.3075
-1.200e-04,4.95844,4.57891
-1.000e-04,5.27,4.82047
-8.000e-05,5.565,4.86594
-6.000e-05,5.90344,4.85547
-4.000e-05,6.2025,4.85187
-2.000e-05,6.48813,4.84484
-0.000e+00,6.79188,4.84063
2.000e-05,7.08406,4.83234
4.000e-05,7.38438,4.83969
6.000e-05,7.63625,4.83703
8.000e-05,7.8825,4.8425
1.000e-04,8.145,4.84828
1.200e-04,8.38125,4.84312
1.400e-04,8.6,4.83609
1.600e-04,8.80531,4.84953
1.800e-04,8.98906,4.84453
2.000e-04,9.14281,4.84547
2.200e-04,9.2875,4.84875
2.400e-04,9.43719,4.84187
2.600e-04,9.5625,4.84906
2.800e-04,9.65719,4.84984
3.000e-04,9.74062,4.85391
3.200e-04,9.80625,4.84766
3.400e-04,9.8525,4.85609
3.600e-04,9.88938,4.84719
3.800e-04,9.88156,4.8525
4.000e-04,9.87125,4.86062
4.200e-04,9.84125,4.85391
4.400e-04,9.80031,4.86344
4.600e-04,9.7125,4.86125
4.800e-04,9.62875,4.86578
5.000e-04,9.52219,4.8675
5.200e-04,9.40312,4.86594
5.400e-04,9.255,4.86281
5.600e-04,9.09406,4.86813
5.800e-04,8.945,4.85969
6.000e-04,8.73969,4.86594
6.200e-04,8.55344,4.87312
6.400e-04,8.315,4.86797
6.600e-04,8.06844,4.8675
6.800e-04,7.80375,4.86656
7.000e-04,7.55125,4.86781
7.200e-04,7.27594,4.86109
7.400e-04,6.99094,4.86078
7.600e-04,6.69344,4.86094
7.800e-04,6.41031,4.85844
8.000e-04,6.11344,4.86047
8.200e-04,5.80219,4.85922
8.400e-04,5.49094,4.85422
8.600e-04,5.16719,4.75172
8.800e-04,4.86375,4.47438
9.000e-04,4.53281,4.18969
9.200e-04,4.23281,3.89781
9.400e-04,3.9475,3.61187
9.600e-04,3.68437,3.32609
9.800e-04,3.41906,3.04625
1.000e-03,3.10562,2.79344
1.020e-03,2.81469,2.53547
1.040e-03,2.54688,2.28516
1.060e-03,2.2675,2.02531
1.080e-03,2.00188,1.77625
1.100e-03,1.76594,1.56047
1.120e-03,1.52781,1.33969
1.140e-03,1.31688,1.12422
1.160e-03,1.11687,0.938125
1.180e-03,0.931563,0.765312
1.200e-03,0.741875,0.597812
1.220e-03,0.600312,0.453125
1.240e-03,0.444062,0.334844
1.260e-03,0.32875,0.221875
1.280e-03,0.22375,0.133594
1.300e-03,0.142812,0.0626562
1.320e-03,0.0734375,0.0003125
1.340e-03,0.0140625,-0.0445312
1.360e-03,-0.00875,-0.0653125
1.380e-03,0.0025,-0.0679687
1.400e-03,0.0034375,-0.0621875
1.420e-03,0.0425,-0.02375
1.440e-03,0.0746875,0.0295312
1.460e-03,0.155937,0.089375
1.480e-03,0.245625,0.196719
1.500e-03,0.360937,0.295313
1.520e-03,0.494375,0.400156
1.540e-03,0.62375,0.523906
1.560e-03,0.803437,0.685938
1.580e-03,0.996563,0.84375
1.600e-03,1.18687,1.04062
1.620e-03,1.36906,1.22922
1.640e-03,1.60312,1.46562
1.660e-03,1.83156,1.67297
1.680e-03,2.09469,1.90063
1.700e-03,2.35187,2.16141
1.720e-03,2.64219,2.4075
1.740e-03,2.89438,2.67344
1.760e-03,3.22063,2.91547
1.780e-03,3.50344,3.17188
1.800e-03,3.76313,3.45875
1.820e-03,4.03625,3.73344
1.840e-03,4.31844,4.02047
1.860e-03,4.64719,4.30797
1.880e-03,4.94562,4.58188
1.900e-03,5.27625,4.8225
1.920e-03,5.58125,4.86406
1.940e-03,5.90656,4.85359
1.960e-03,6.21406,4.85484
1.980e-03,6.50563,4.84453
2.000e-03,6.79,4.84578
2.020e-03,7.08625,4.84078
2.040e-03,7.36562,4.84094
2.060e-03,7.62562,4.84234
2.080e-03,7.89312,4.8375
2.100e-03,8.1375,4.83359
2.120e-03,8.36656,4.84938
2.140e-03,8.60469,4.84687
2.160e-03,8.78562,4.84375
2.180e-03,8.985,4.84516
2.200e-03,9.15938,4.84484
2.220e-03,9.28906,4.84312
2.240e-03,9.42969,4.8425
2.260e-03,9.55281,4.84031
2.280e-03,9.67063,4.85141
2.300e-03,9.75219,4.85344
2.320e-03,9.81156,4.84266
2.340e-03,9.85375,4.85531
2.360e-03,9.89313,4.85578
2.380e-03,9.90281,4.85484
2.400e-03,9.87312,4.86406
2.420e-03,9.87438,4.85594
2.440e-03,9.80187,4.86313
2.460e-03,9.73125,4.85766
2.480e-03,9.6075,4.86609
2.500e-03,9.53562,4.86
2.520e-03,9.40406,4.86047
2.540e-03,9.25,4.86734
2.560e-03,9.08906,4.86047
2.580e-03,8.93812,4.86562
2.600e-03,8.75313,4.86422
2.620e-03,8.53313,4.86375
2.640e-03,8.3,4.86625
2.660e-03,8.075,4.86766
2.680e-03,7.82031,4.87125
2.700e-03,7.54156,4.86969
2.720e-03,7.27656,4.86641
2.740e-03,6.97844,4.86922
2.760e-03,6.70875,4.86828
2.780e-03,6.41812,4.86297
2.800e-03,6.12781,4.86031
2.820e-03,5.80312,4.85625
2.840e-03,5.49688,4.85547
2.860e-03,5.18156,4.745
2.880e-03,4.87031,4.475
2.900e-03,4.53937,4.19172
2.920e-03,4.22438,3.89844
2.940e-03,3.94937,3.60109
2.960e-03,3.705,3.32641
2.980e-03,3.38719,3.05094
3.000e-03,3.10344,2.79672
3.020e-03,2.815,2.53531
3.040e-03,2.54188,2.27062
3.060e-03,2.27562,2.02531
3.080e-03,2.01437,1.77422
3.100e-03,1.72875,1.56609
3.120e-03,1.52531,1.34156
3.140e-03,1.32625,1.12156
3.160e-03,1.12031,0.94125
3.180e-03,0.9125,0.764687
3.200e-03,0.74875,0.600938
3.220e-03,0.604687,0.456406
3.240e-03,0.457187,0.330625
3.260e-03,0.307812,0.231094
3.280e-03,0.219688,0.1375
3.300e-03,0.1175,0.0725
3.320e-03,0.0659375,0.00109375
3.340e-03,0.0203125,-0.04375
3.360e-03,-0.0040625,-0.0709375
3.380e-03,-0.0153125,-0.0728125
3.400e-03,0.0128125,-0.0575
3.420e-03,0.0396875,-0.0246875
3.440e-03,0.08375,0.0289062
3.460e-03,0.153125,0.107656
3.480e-03,0.251562,0.190625
3.500e-03,0.361562,0.292656
3.520e-03,0.484687,0.397031
3.540e-03,0.651875,0.531562
3.560e-03,0.812812,0.678594
3.580e-03,0.992188,0.862812
3.600e-03,1.18156,1.03609
3.620e-03,1.3675,1.23641
3.640e-03,1.59375,1.46031
3.660e-03,1.85531,1.67219
3.680e-03,2.0925,1.90406
3.700e-03,2.37406,2.15062
3.720e-03,2.62,2.40094
3.740e-03,2.91437,2.67016
3.760e-03,3.21062,2.91938
3.780e-03,3.495,3.1725
3.800e-03,3.76437,3.45453
3.820e-03,4.02656,3.74359
3.840e-03,4.33844,4.03094
3.860e-03,4.65094,4.30687
3.880e-03,4.95875,4.59141
3.900e-03,5.26219,4.82469
3.920e-03,5.55031,4.85734
3.940e-03,5.88906,4.85719
3.960e-03,6.19469,4.8525
3.980e-03,6.4975,4.84063
4.000e-03,6.79,4.83781
4.020e-03,7.09469,4.84203
4.040e-03,7.37,4.83234
4.060e-03,7.62688,4.83172
4.080e-03,7.89969,4.83219
4.100e-03,8.12219,4.83969
4.120e-03,8.3975,4.84078
4.140e-03,8.61156,4.84422
4.160e-03,8.81594,4.84687
4.180e-03,8.99,4.83922
4.200e-03,9.15813,4.84625
4.220e-03,9.30375,4.84
4.240e-03,9.44125,4.84609
4.260e-03,9.54625,4.84812
4.280e-03,9.66094,4.84953
4.300e-03,9.76719,4.85656
4.320e-03,9.81156,4.85328
4.340e-03,9.85938,4.85344
4.360e-03,9.88938,4.855
4.380e-03,9.90625,4.85766
4.400e-03,9.89781,4.85797
4.420e-03,9.86062,4.85875
4.440e-03,9.80594,4.85906
4.460e-03,9.72031,4.86453
4.480e-03,9.63781,4.86578
4.500e-03,9.52156,4.85953
4.520e-03,9.38125,4.86609
4.540e-03,9.25219,4.86125
4.560e-03,9.08312,4.86531
4.580e-03,8.935,4.86281
4.600e-03,8.74656,4.86672
4.620e-03,8.54563,4.86734
4.640e-03,8.32156,4.85938
4.660e-03,8.0575,4.86281
4.680e-03,7.79375,4.86656
4.700e-03,7.56906,4.865
4.720e-03,7.28187,4.86609
4.740e-03,7.00062,4.86375
4.760e-03,6.69313,4.86562
4.780e-03,6.41625,4.86359
4.800e-03,6.11937,4.86219
4.820e-03,5.80781,4.85078
4.840e-03,5.49375,4.85594
4.860e-03,5.18031,4.74516
4.880e-03,4.85687,4.47859
4.900e-03,4.55563,4.19937
4.920e-03,4.22469,3.90187
4.940e-03,3.94875,3.61109
4.960e-03,3.69719,3.32563
4.980e-03,3.40687,3.05125
5.000e-03,3.10656,2.80609
5.020e-03,2.80625,2.53531
5.040e-03,2.54125,2.28547
5.060e-03,2.26344,2.03016
5.080e-03,2.01844,1.77672
5.100e-03,1.7675,1.55969
5.120e-03,1.52219,1.34422
5.140e-03,1.32281,1.13078
5.160e-03,1.13437,0.939062
5.180e-03,0.938438,0.760312
5.200e-03,0.755313,0.597656
5.220e-03,0.589062,0.455312
5.240e-03,0.459687,0.334844
5.260e-03,0.320312,0.227656
5.280e-03,0.21375,0.140312
5.300e-03,0.13875,0.0598437
5.320e-03,0.065625,0.0009375
5.340e-03,0.0178125,-0.0401562
5.360e-03,-0.008125,-0.068125
5.380e-03,-0.005625,-0.0746875
5.400e-03,-0.011875,-0.049375
5.420e-03,0.033125,-0.025
5.440e-03,0.0909375,0.03875
5.460e-03,0.152187,0.09625
5.480e-03,0.242188,0.185156
5.500e-03,0.364062,0.287969
